,flight,distance
532,DE_EDDN_AT_LOWW,431.81448729504194
533,DE_EDDN_CH_LSZH,293.40906497173484
534,DE_EDDN_DE_EDDF,190.1722658148714
535,DE_EDDN_DE_EDDH,465.8438687524514
536,DE_EDDN_DE_EDDL,365.509152659478
537,DE_EDDN_DE_EDDM,137.48645742316958
538,DE_EDDN_EG_HEGN,3149.5821787782274
539,DE_EDDN_EL_LGIR,1947.731025860348
540,DE_EDDN_EL_LGTS,1365.9925743854515
541,DE_EDDN_ES_LEBL,1150.4037685520905
542,DE_EDDN_ES_LEMD,1524.7618263647628
543,DE_EDDN_ES_LEPA,1287.0668307542414
544,DE_EDDN_FR_LFPG,622.8221473448996
545,DE_EDDN_HU_LHBP,647.0017067696348
546,DE_EDDN_IT_LIME,437.60553522619233
547,DE_EDDN_IT_LIRA,863.8137285319624
548,DE_EDDN_NL_EHAM,542.8159593485516
549,DE_EDDN_PL_EPWA,756.4334134590438
550,DE_EDDN_RO_LROP,1262.3575570597116
551,DE_EDDN_RO_LRSB,1059.604867104668
552,DE_EDDN_TR_LTAI,2116.4229303472603
553,DE_EDDN_TR_LTBA,1677.5451128125492
554,DE_EDDN_UK_EGSS,809.936415832326
555,DE_EDDP_AT_LOWW,482.8228975938372
556,DE_EDDP_CH_LSZH,515.008242671473
557,DE_EDDP_DE_EDDF,301.4809232819741
558,DE_EDDP_DE_EDDK,361.73471011875677
559,DE_EDDP_DE_EDDL,381.20697202295435
560,DE_EDDP_DE_EDDM,343.00397327348117
561,DE_EDDP_DE_EDDS,372.8583428304257
562,DE_EDDP_EG_HEGN,3245.271029471588
563,DE_EDDP_EG_HEMA,3440.654586990146
564,DE_EDDP_EL_LGIR,2065.0582679962645
565,DE_EDDP_ES_GCFV,3352.1875760905364
566,DE_EDDP_ES_GCLP,3482.953333361531
567,DE_EDDP_ES_GCTS,3538.541729870239
568,DE_EDDP_ES_LEPA,1511.1414104216215
569,DE_EDDP_RU_UUWW,1713.3680699483914
570,DE_EDDP_TR_LTAI,2180.606506467694
571,DE_EDDP_TR_LTBA,1720.5767329423065
572,DE_EDDR_DE_EDDH,530.4131882012343
573,DE_EDDR_DE_EDDT,571.9055472844942
574,DE_EDDR_EL_LGIR,2133.3242634001667
575,DE_EDDR_ES_LEPA,1128.3077006827575
576,DE_EDDR_LU_ELLX,79.86624668702528
577,DE_EDDR_TR_LTAI,2349.4637529026472
578,DE_EDDS_AT_LOWW,547.6603488304298
579,DE_EDDS_CH_LSZH,145.16196038539454
580,DE_EDDS_DE_EDDC,424.6148427622882
581,DE_EDDS_DE_EDDF,156.72436404951034
582,DE_EDDS_DE_EDDH,552.2354805327911
583,DE_EDDS_DE_EDDL,338.49031369587686
584,DE_EDDS_DE_EDDM,193.05417671653217
585,DE_EDDS_DE_EDDT,517.5835266705648
586,DE_EDDS_DE_EDDV,420.7869807162079
587,DE_EDDS_DE_EDDW,485.72912460213496
588,DE_EDDS_DK_EKCH,805.6556437063443
589,DE_EDDS_EG_HEGN,3191.546310206836
590,DE_EDDS_EL_LGIR,1978.3375109494546
591,DE_EDDS_EL_LGRP,2054.365757470953
592,DE_EDDS_EL_LGTS,1415.9384950186004
593,DE_EDDS_ES_GCFV,2991.5652888819063
594,DE_EDDS_ES_GCLP,3125.2558536357387
595,DE_EDDS_ES_GCTS,3184.41717122368
596,DE_EDDS_ES_LEBL,995.1518345276713
597,DE_EDDS_ES_LEPA,1139.2876814783874
598,DE_EDDS_FR_LFPG,490.80567534978263
599,DE_EDDS_HR_LDSP,791.1846935681987
600,DE_EDDS_HU_LHBP,760.7210379634895
601,DE_EDDS_IT_LIMC,342.16756227648955
602,DE_EDDS_IT_LIME,337.2859059361147
603,DE_EDDS_IT_LIRF,801.3117464763254
604,DE_EDDS_IT_LIRN,954.9633378683594
605,DE_EDDS_NL_EHAM,511.7370032079082
606,DE_EDDS_PL_EPWA,918.3740282770048
607,DE_EDDS_PT_LPPT,1835.706366438012
608,DE_EDDS_RU_UUEE,2067.2650447560814
609,DE_EDDS_TR_LTAI,2185.373081590937
610,DE_EDDS_TR_LTBA,1763.207158016536
611,DE_EDDS_TR_LTBJ,1846.481202949252
612,DE_EDDS_TR_LTFJ,1802.1522475929125
613,DE_EDDS_UK_EGKK,728.4903028124843
614,DE_EDDS_UK_EGLL,758.2441503306778
615,DE_EDDS_US_KATL,7534.2444501408045
616,DE_EDDT_AT_LOWW,547.1749377016748
617,DE_EDDT_BE_EBBR,635.1117958003613
618,DE_EDDT_CH_LSZH,660.3661502811817
619,DE_EDDT_CN_ZBAA,7376.329350494318
620,DE_EDDT_DE_EDDF,432.5678591999371
621,DE_EDDT_DE_EDDK,464.4552984289628
622,DE_EDDT_DE_EDDL,470.13736411326033
623,DE_EDDT_DE_EDDM,479.8239223111618
624,DE_EDDT_DE_EDDS,517.5835266705648
625,DE_EDDT_DK_EKCH,342.89448554073726
626,DE_EDDT_EG_HEGN,3294.0373807272035
627,DE_EDDT_EL_LGAV,1823.3637215751135
628,DE_EDDT_EL_LGIR,2131.7862467794334
629,DE_EDDT_ES_LEAL,1914.26479848922
630,DE_EDDT_ES_LEBL,1511.5247204848956
631,DE_EDDT_ES_LEMD,1855.8748862780267
632,DE_EDDT_ES_LEMG,2247.3598256317678
633,DE_EDDT_ES_LEPA,1656.4395366906685
634,DE_EDDT_FI_EFHK,1121.3296365224471
635,DE_EDDT_FR_LFPG,852.672905828016
636,DE_EDDT_FR_LFPO,880.4721854650772
637,DE_EDDT_HU_LHBP,712.9449595434364
638,DE_EDDT_IE_EIDW,1312.6921064249534
639,DE_EDDT_IL_LLBG,2871.7308836454963
640,DE_EDDT_IS_BIKF,2412.961918207325
641,DE_EDDT_IT_LICC,1683.0193549288692
642,DE_EDDT_IT_LIMC,839.0430557878043
643,DE_EDDT_IT_LIPZ,787.4811396107817
644,DE_EDDT_IT_LIRF,1198.7733657881226
645,DE_EDDT_IT_LIRN,1299.9386850426413
646,DE_EDDT_LU_ELLX,593.7041274638219
647,DE_EDDT_LV_EVRA,840.7696780222136
648,DE_EDDT_NL_EHAM,580.052806461877
649,DE_EDDT_NO_ENGM,853.0985722806687
650,DE_EDDT_PL_EPKK,530.1852633510629
651,DE_EDDT_PL_EPWA,524.7158296230683
652,DE_EDDT_PT_LPFR,2393.3565094419805
653,DE_EDDT_PT_LPPT,2305.8521187035753
654,DE_EDDT_QA_OTBD,4406.36695134885
655,DE_EDDT_RS_LYBE,1003.0682725923276
656,DE_EDDT_RU_UUDD,1636.7274068517945
657,DE_EDDT_RU_UUWW,1596.5491967826192
658,DE_EDDT_SE_ESSA,840.0952590452949
659,DE_EDDT_SG_WSSS,9937.694180476168
660,DE_EDDT_TR_LTAI,2213.256225025801
661,DE_EDDT_TR_LTBA,1743.2341793180044
662,DE_EDDT_TR_LTBJ,1914.2922950196444
663,DE_EDDT_UA_UKBB,1245.1455554267402
664,DE_EDDT_UK_EGCC,1047.5064425646435
665,DE_EDDT_UK_EGKK,940.3952047464136
666,DE_EDDT_UK_EGLC,914.3438804596867
667,DE_EDDT_UK_EGLL,950.2440241768918
668,DE_EDDT_UK_EGPH,1146.126943381714
669,DE_EDDT_US_KEWR,6404.820905812465
670,DE_EDDV_AT_LOWW,688.6067317385878
671,DE_EDDV_CH_LSZH,561.6658012731772
672,DE_EDDV_DE_EDDF,281.07450095170867
673,DE_EDDV_DE_EDDM,480.6210516524005
674,DE_EDDV_DE_EDDS,420.7869807162079
675,DE_EDDV_EG_HEGN,3449.789035780493
676,DE_EDDV_EL_LGIR,2262.815636090599
677,DE_EDDV_ES_GCFV,3299.3553912329107
678,DE_EDDV_ES_GCLP,3424.0636816810943
679,DE_EDDV_ES_GCTS,3473.2903767658777
680,DE_EDDV_ES_LEPA,1530.6922159580113
681,DE_EDDV_FR_LFPG,632.6435410209288
682,DE_EDDV_NL_EHAM,335.43584871737283
683,DE_EDDV_RU_UUEE,1837.3659163123345
684,DE_EDDV_TR_LTAI,2389.469575532829
685,DE_EDDV_TR_LTBA,1930.479998330944
686,DE_EDDV_TR_LTBJ,2075.111694632595
687,DE_EDDV_UK_EGLL,705.4520726572048
688,DE_EDDW_CH_LSZH,621.2264206191024
689,DE_EDDW_DE_EDDF,335.68648908819017
690,DE_EDDW_DE_EDDM,563.3721808001042
691,DE_EDDW_DE_EDDS,485.72912460213496
692,DE_EDDW_EG_HEGN,3538.8060279714796
693,DE_EDDW_ES_LEAL,1791.8312600109016
694,DE_EDDW_ES_LEGE,1318.7252778729785
695,DE_EDDW_ES_LEMG,2093.0050669387215
696,DE_EDDW_ES_LEPA,1569.439045430407
697,DE_EDDW_FR_LFPG,626.3663349732424
698,DE_EDDW_IT_LIME,822.7508619408251
699,DE_EDDW_LT_EYVI,1097.6835245722298
700,DE_EDDW_MK_LWSK,1561.5953500213766
701,DE_EDDW_NL_EHAM,284.1909674638149
702,DE_EDDW_PL_EPGD,655.4556572884395
703,DE_EDDW_PT_LPFR,2205.8087706740434
704,DE_EDDW_PT_LPPR,1854.948441034352
705,DE_EDDW_TR_LTAI,2477.390522176217
706,DE_EDDW_TR_LTBA,2017.155386531765
707,DE_EDDW_UA_UKKK,1519.5230806849563
708,DE_EDDW_UK_EGSS,595.0219070180923
709,DE_EDFH_BA_LQTZ,1059.5315298181822
710,DE_EDFH_EL_LGSA,2105.7679839821967
711,DE_EDFH_EL_LGTS,1612.6392369075345
712,DE_EDFH_ES_GCTS,3161.845397306687
713,DE_EDFH_ES_LEGE,959.830418117334
714,DE_EDFH_ES_LEMG,1751.8396372156415
715,DE_EDFH_ES_LEPA,1209.0877958921114
716,DE_EDFH_IE_EIKY,1199.8219881083887
717,DE_EDFH_IT_LIBD,1226.2443683791078
718,DE_EDFH_IT_LIBP,990.6389825287469
719,DE_EDFH_IT_LICA,1417.8602068697485
720,DE_EDFH_IT_LICB,1555.189555908813
721,DE_EDFH_IT_LIEE,1197.087992834437
722,DE_EDFH_IT_LIRA,995.2273571459262
723,DE_EDFH_IT_LIRN,1146.403795012048
724,DE_EDFH_KW_OKBK,4110.5274052957975
725,DE_EDFH_LT_EYVI,1330.7829463798168
726,DE_EDFH_MA_GMFF,2042.6912135173827
727,DE_EDFH_MA_GMMW,1860.8370897862021
728,DE_EDFH_MA_GMMX,2401.342566911957
729,DE_EDFH_MK_LWSK,1419.5990858351581
730,DE_EDFH_RO_LRCL,1263.6763807278019
731,DE_EDFH_RO_LRSB,1337.8105411066167
732,DE_EDFH_RO_LRTR,1146.5939499642275
733,DE_EDFH_UA_UKLL,1197.3279800539665
734,DE_EDFH_US_KPSM,5764.5570614942835
735,DE_EDJA_BA_LQBK,638.880914957797
736,DE_EDJA_BA_LQTZ,762.5891919928631
737,DE_EDJA_BG_LBSF,1185.839188853313
738,DE_EDJA_BG_LBWN,1466.0173549705485
739,DE_EDJA_EL_LGTS,1309.5427861410406
740,DE_EDJA_ES_GCTS,3200.8438172104475
741,DE_EDJA_ES_LEAL,1388.1100602903373
742,DE_EDJA_ES_LEMG,1741.986389924017
743,DE_EDJA_ES_LEPA,1113.8934761459586
744,DE_EDJA_GE_UGKO,2598.7216607294017
745,DE_EDJA_IE_EIDW,1309.2560434785926
746,DE_EDJA_IL_LLBG,2731.0738454735583
747,DE_EDJA_IT_LICJ,1114.3868276455867
748,DE_EDJA_MA_GMFF,2012.1376165044655
749,DE_EDJA_MA_GMMX,2387.0665501616536
750,DE_EDJA_MD_LUKK,1410.8423741234824
751,DE_EDJA_ME_LYPG,944.0043444547348
752,DE_EDJA_MK_LWSK,1118.2192735228607
753,DE_EDJA_PT_LPFR,1921.6203138208105
754,DE_EDJA_PT_LPPR,1672.089394666389
755,DE_EDJA_RO_LRCL,1022.73633432134
756,DE_EDJA_RO_LROP,1276.2749579613546
757,DE_EDJA_RO_LRSB,1082.1478406864978
758,DE_EDJA_RO_LRTM,1084.9818848395712
759,DE_EDJA_RO_LRTR,878.7940686326571
760,DE_EDJA_RS_LYBE,849.8947484849338
761,DE_EDJA_RS_LYNI,1040.776765746802
762,DE_EDJA_RU_UUWW,2030.3164719215201
763,DE_EDJA_UA_UKKK,1492.5681152713705
764,DE_EDJA_UA_UKLL,1024.3635319666746
765,DE_EDJA_UK_EGSS,837.7540591306752
766,DE_EDLP_DE_EDDF,175.8819536679833
767,DE_EDLP_DE_EDDM,427.910260455522
768,DE_EDLP_ES_GCFV,3180.8591545031513
769,DE_EDLP_ES_LEPA,1415.783096661714
770,DE_EDLP_TR_LTAI,2392.996102639649
771,DE_EDLV_EE_EETN,1458.2649723267525
772,DE_EDLV_EL_LGSA,2290.0453237515867
773,DE_EDLV_EL_LGTS,1784.4837070543106
774,DE_EDLV_ES_LEAL,1570.2520318957654
775,DE_EDLV_ES_LEGE,1108.662996871558
776,DE_EDLV_ES_LEMG,1859.9638918282794
777,DE_EDLV_ES_LEPA,1365.0408063493574
778,DE_EDLV_ES_LEVC,1440.7552706868673
779,DE_EDLV_IT_LIBD,1418.2180162312875
780,DE_EDLV_IT_LICJ,1588.0572318583588
781,DE_EDLV_IT_LIEE,1391.1712064316853
782,DE_EDLV_IT_LIRA,1195.1359350285645
783,DE_EDLV_IT_LIRP,936.1298338317218
784,DE_EDLV_MA_GMFF,2158.4746303407283
785,DE_EDLV_MA_GMFO,1976.886423812576
786,DE_EDLV_MA_GMME,2208.9647718616948
787,DE_EDLV_MA_GMMW,1986.3854085577634
788,DE_EDLV_MA_GMMX,2505.556153334491
789,DE_EDLV_MA_GMTT,2008.1953622249634
790,DE_EDLV_PT_LPFR,1965.9834176609932
791,DE_EDLV_PT_LPPR,1613.6934538516828
792,DE_EDLV_SE_ESKN,1051.2120939772046
793,DE_EDLV_UA_UKLL,1270.7144055033161
794,DE_EDLV_UK_EGPH,791.0675303938636
795,DE_EDLW_AL_LATI,1454.2881231692227
796,DE_EDLW_AT_LOWW,747.1049207142613
797,DE_EDLW_BA_LQTZ,1139.682672075056
798,DE_EDLW_BG_LBSF,1543.4629918109063
799,DE_EDLW_BG_LBWN,1774.0724418092684
800,DE_EDLW_DE_EDDM,462.0971941653988
801,DE_EDLW_EL_LGTS,1698.8929559457865
802,DE_EDLW_ES_LEMG,1907.5939963397518
803,DE_EDLW_ES_LEPA,1382.5939221179183
804,DE_EDLW_GE_UGKO,2822.3420321927942
805,DE_EDLW_HU_LHBP,957.3732451080845
806,DE_EDLW_HU_LHDC,1106.5361013222077
807,DE_EDLW_LT_EYVI,1230.4023364478371
808,DE_EDLW_LV_EVRA,1220.567004740729
809,DE_EDLW_MD_LUKK,1627.8279352839938
810,DE_EDLW_MK_LWSK,1503.3910852281174
811,DE_EDLW_PL_EPGD,794.8781422022403
812,DE_EDLW_PL_EPKK,871.94868069528
813,DE_EDLW_PL_EPKT,812.5428556631655
814,DE_EDLW_PL_EPSY,929.4264083831796
815,DE_EDLW_PL_EPWR,647.8414868193404
816,DE_EDLW_PT_LPPR,1688.3817055608918
817,DE_EDLW_RO_LRCL,1281.770373686595
818,DE_EDLW_RO_LRIA,1526.1055158977308
819,DE_EDLW_RO_LROP,1572.8014298762707
820,DE_EDLW_RO_LRSB,1367.0752625683442
821,DE_EDLW_RO_LRTM,1347.6076249617065
822,DE_EDLW_RO_LRTR,1190.9358014348484
823,DE_EDLW_RS_LYBE,1200.0304463458197
824,DE_EDLW_RS_LYNI,1403.4244264871313
825,DE_EDLW_UA_UKHH,2019.802072566734
826,DE_EDLW_UA_UKKK,1602.9025306276087
827,DE_EDLW_UA_UKLL,1168.460387047128
828,DE_EDLW_UK_EGGW,552.9323794897721
829,DE_EDLW_UK_EGSS,511.42331415451935
830,DE_EDNY_BA_LQTZ,796.5835339978087
831,DE_EDNY_DE_EDDF,271.59302230250063
832,DE_EDNY_DE_EDDH,663.7515463869014
833,DE_EDNY_MK_LWSK,1146.9114507199845
834,DE_EDNY_TR_LTAI,2113.588012631634
835,DE_EDSB_BG_LBSF,1367.7734025739994
836,DE_EDSB_DE_EDDT,558.5995066176445
837,DE_EDSB_EL_LGIR,2047.7818952548334
838,DE_EDSB_EL_LGTS,1491.4046076739248
839,DE_EDSB_ES_LEAL,1357.3197106448538
840,DE_EDSB_ES_LEGE,870.2528780283963
841,DE_EDSB_ES_LEMG,1689.2350738020225
842,DE_EDSB_ES_LEPA,1110.0814466733864
843,DE_EDSB_ES_LEZL,1693.7587389783403
844,DE_EDSB_IL_LLBG,2913.4554403276306
845,DE_EDSB_IT_LIBD,1089.4040113623528
846,DE_EDSB_IT_LIEE,1061.5207026507278
847,DE_EDSB_IT_LIRA,852.3667467627703
848,DE_EDSB_MA_GMMX,2338.731350160216
849,DE_EDSB_MK_LWSK,1300.4846044235971
850,DE_EDSB_MT_LMML,1527.7771066622236
851,DE_EDSB_PT_LPPR,1558.8573376105685
852,DE_EDSB_RS_LYBE,1030.5837994449494
853,DE_EDSB_RU_UUWW,2115.61993300695
854,DE_EDSB_TR_LTAI,2264.19546879577
855,DE_EDSB_UK_EGPH,1113.2000076098109
856,DE_EDSB_UK_EGSS,656.2592138571101
857,DE_ETNL_DE_EDDM,619.9969391100051
858,DE_ETNL_TR_LTAI,2368.022919250205
909,DE_EDDC_EL_LGIR,1979.0545718806347
910,DE_EDDC_EL_LGRP,1993.9575892272699
916,DE_EDDE_ES_LEPA,1422.406684166792
1008,DE_EDDF_IT_LIPH,557.76785448969
1206,DE_EDDL_EL_LGKR,1651.4898234069733
1265,DE_EDDM_CA_CYVR,8364.983455734819
1327,DE_EDDM_IT_LIEO,847.6707347837444
1422,DE_EDDP_BG_LBBG,1517.6156129716016
1423,DE_EDDP_BG_LBWN,1484.100424199619
1433,DE_EDDP_EL_LGKO,2005.9696362531283
1434,DE_EDDP_EL_LGKR,1442.4068036873205
1435,DE_EDDP_EL_LGRP,2089.2739940724828
1541,DE_EDDT_US_KJFK,6385.094482760012
1565,DE_EDDW_EL_LGIR,2351.7344359506524
1578,DE_EDDW_SE_ESKN,815.3376026867552
1588,DE_EDFH_ES_LEIB,1316.1025615943045
1591,DE_EDFH_ES_LEST,1433.3702883966198
1597,DE_EDFH_IT_LICT,1400.8229187254958
1603,DE_EDFH_LV_EVRA,1349.06286676746
1622,DE_EDJA_ES_LEZL,1761.541683337247
1626,DE_EDJA_IT_LIBR,1019.4897777201364
1643,DE_EDJA_SE_ESKN,1279.7801141542889
1646,DE_EDJA_UK_EGPH,1284.0991198076233
1650,DE_EDLP_EL_LGIR,2239.2978433208264
1659,DE_EDLV_ES_LEIB,1462.6160063495447
1663,DE_EDLV_HR_LDZD,1079.3699988517808
1680,DE_EDLV_UK_EGSS,409.10169709693184
1719,DE_EDNY_ES_LEPA,1053.9097709180626
1722,DE_EDNY_TR_LTBA,1703.7698857972198
1734,DE_EDSB_IT_LICT,1258.6357803117594
1741,DE_EDSB_PT_LPPT,1769.0625025860354
2636,DE_ETNL_ES_LEMD,1908.0925288892493
2637,DE_ETNL_IT_LIRF,1347.3612073969778
3327,DE_EDDV_EL_LGKO,2210.257829898145
3328,DE_EDDV_EL_LGRP,2294.7043390573763
3332,DE_EDDV_ES_LEBL,1368.0306637167955
3414,DE_EDJA_PL_EPMO,892.2940401731184
4982,DE_EDDN_MK_LWSK,1170.5855426803698
7077,DE_EDNY_UK_EGKK,802.3452053106247
9610,DE_EDDB_AT_LOWW,522.1918042496859
9614,DE_EDDB_CH_LSZH,652.6798071055273
9617,DE_EDDB_EG_HEGN,3268.4561334817554
9625,DE_EDDB_FR_LFBO,1326.8901741527
9630,DE_EDDB_IS_BIKF,2438.4238460368
9636,DE_EDDB_IT_LIPZ,769.2906357571263
9643,DE_EDDB_PL_EPKK,506.64785998707583
9664,DE_EDDC_ES_GCFV,3416.091656185135
9665,DE_EDDC_ES_GCLP,3549.364661245393
9696,DE_EDDF_CU_MUHA,8151.776127841924
9728,DE_EDDF_ES_LEJR,1886.2903384391839
9768,DE_EDDF_JP_RJBB,9283.582266226374
9774,DE_EDDF_KZ_UAAA,5103.721660421597
9816,DE_EDDF_TH_VTSP,9305.059202812752
9858,DE_EDDG_ES_GCFV,3178.525675650465
9859,DE_EDDG_ES_GCLP,3300.9329377311683
9867,DE_EDDH_CZ_LKPR,490.53951458967043
9912,DE_EDDK_DE_EDDP,361.73471011875677
9917,DE_EDDK_ES_GCFV,3049.5039885464807
9921,DE_EDDK_ES_LEMG,1829.290390714736
9923,DE_EDDK_HU_LHBP,961.6709029796704
9945,DE_EDDL_CH_LSGG,563.8129445783795
9990,DE_EDDL_RU_ULLI,1745.5060796462762
9993,DE_EDDL_SE_ESGG,793.7536214101619
10040,DE_EDDM_EE_EETN,1494.6522742924567
10125,DE_EDDM_UK_EGGW,951.957315595468
10141,DE_EDDM_US_KPHL,6648.7436050141405
10150,DE_EDDN_DE_EDDT,374.10986733318566
10152,DE_EDDN_EG_HEMA,3343.570717909647
10154,DE_EDDN_ES_GCFV,3153.398395573273
10155,DE_EDDN_ES_GCLP,3287.5037026597583
10156,DE_EDDN_ES_GCTS,3346.964418416901
10165,DE_EDDN_PL_EPKK,629.9093134957892
10170,DE_EDDN_UK_EGCC,1020.9067586496756
10187,DE_EDDP_UK_EGSS,831.1993701286763
10193,DE_EDDS_BE_EBBR,420.4011754311433
10214,DE_EDDS_IE_EIDW,1203.6582072567735
10215,DE_EDDS_IT_LICC,1333.558847533398
10222,DE_EDDS_RO_LROP,1366.6409858533373
10228,DE_EDDS_UK_EGCC,957.3906978956813
10240,DE_EDDT_DE_EDDN,374.10986733318566
10241,DE_EDDT_DE_EDDR,571.9055472844942
10246,DE_EDDT_ES_GCLP,3617.535833453926
10247,DE_EDDT_ES_GCTS,3671.3653422014977
10305,DE_EDDW_LV_EVRA,1060.5775034756646
10313,DE_EDFH_ES_LEAL,1437.7153772199326
10315,DE_EDFH_ES_LEJR,1815.920249737653
10327,DE_EDFH_IT_LIRP,736.0612981305933
10334,DE_EDFH_MA_GMTT,1906.1673835495885
10336,DE_EDFH_PT_LPFR,1885.4611744962315
10337,DE_EDFH_PT_LPPT,1795.0235556775415
10340,DE_EDFH_UK_EGSS,538.8987790602937
10348,DE_EDJA_ES_LEGE,896.9691725062797
10372,DE_EDLP_EG_HEGN,3437.599816434419
10374,DE_EDLP_ES_GCLP,3306.0972400167657
10379,DE_EDLV_ES_GCFV,3063.7029044366805
10380,DE_EDLV_ES_GCRR,3003.5895119763127
10381,DE_EDLV_ES_GCTS,3230.6304411717138
10388,DE_EDLV_IT_LIME,709.3901871146402
10393,DE_EDLV_PL_EPBY,822.4412436323082
10396,DE_EDLV_RS_LYNI,1493.7826915816422
10432,DE_EDNY_ES_GCLP,3073.3012068641865
10447,DE_EDSB_PL_EPMO,977.297872191657
10454,DE_ETNL_DE_EDDS,619.340725791885
10455,DE_ETNL_EG_HEGN,3453.7604546048083
10520,DE_EDDE_EL_LGIR,2079.277106972721
11231,DE_EDLP_EL_LGKO,2199.26194315678
11308,DE_EDSB_HR_LDZD,761.8356029764653
11322,DE_ETNL_ES_LEPA,1751.9313389750619
12046,DE_EDFH_BG_LBBG,1755.8491495693368
12056,DE_EDFH_ES_LERS,1087.0120845899762
12058,DE_EDFH_IE_EIDW,1010.5927960838825
12065,DE_EDFH_IT_LIEA,1038.5240837173478
12078,DE_EDFH_PL_EPKT,844.5689850598203
12083,DE_EDFH_UK_EGPH,976.3671025471184
12097,DE_EDJA_HR_LDZD,584.7886204851975
12107,DE_EDJA_RO_LROD,884.2535237973264
12121,DE_EDLP_EL_LGRP,2286.362289627325
12140,DE_EDLV_IT_LIBP,1187.0569119425675
12175,DE_EDLW_PL_EPPO,640.6907719797225
12210,DE_EDSB_IT_LICA,1276.729647713346
12220,DE_EDSB_TR_LTBA,1845.1662316739319
13132,DE_ETNL_IT_LIMC,956.2807185263226
13710,DE_EDDP_AE_OMDW,4672.389987514456
13728,DE_EDDP_ES_GCRR,3292.672456414892
13851,DE_EDDW_EE_EETN,1216.7553810986808
13854,DE_EDDW_EL_LGKO,2299.2769748820638
13855,DE_EDDW_EL_LGRP,2383.617285060468
13856,DE_EDDW_ES_GCFV,3303.778860779361
13857,DE_EDDW_ES_GCLP,3425.64602893288
13858,DE_EDDW_ES_GCTS,3471.964732610256
13864,DE_EDDW_IE_EIDW,1004.3749802979972
13868,DE_EDDW_MA_GMFF,2388.879631632953
13872,DE_EDDW_PT_LPPT,2097.030040382149
14610,DE_EDDN_BG_LBSF,1214.4201439466333
14629,DE_EDDN_IT_LICJ,1268.302547880818
14633,DE_EDDN_MT_LMML,1540.3352188226095
14636,DE_EDDN_PT_LPPR,1790.9683452525671
14637,DE_EDDN_RO_LRCL,984.22330828604
14642,DE_EDDN_UA_UKKK,1390.1187342259404
14783,DE_EDDV_UK_EGSS,649.2058823566698
15950,DE_EDDB_FR_LFPO,887.0227172841145
17567,DE_EDDV_BE_EBBR,399.2463624250842
18089,DE_EDDK_AT_LOWS,545.8869562853673
18099,DE_EDDK_DO_MDPC,7416.848047418159
20446,DE_EDDB_DE_EDDM,464.54863849165946
20450,DE_EDDB_ES_GCLP,3617.98795048966
20503,DE_EDDE_ES_GCLP,3382.279955137536
20655,DE_EDDF_UK_EGPD,1067.262343509209
20697,DE_EDDH_DE_EDSB,555.8542351246567
20700,DE_EDDH_EL_LGAV,2046.151251020296
20705,DE_EDDH_ES_LEAL,1887.0251158555545
20728,DE_EDDH_UK_EGGW,725.3159617218543
20733,DE_EDDK_BG_LBSF,1533.3514163855286
20735,DE_EDDK_CU_MUVR,7959.288877708579
20745,DE_EDDK_EL_LGTS,1679.3326448231635
20749,DE_EDDK_ES_LEAL,1524.2456962861374
20804,DE_EDDL_FR_LFLL,631.0766261133382
20805,DE_EDDL_FR_LFMN,849.0958151751563
20807,DE_EDDL_HK_VHHH,9220.87361142002
20812,DE_EDDL_IT_LIML,675.8590341773987
20813,DE_EDDL_IT_LIPE,823.1482959454378
20816,DE_EDDL_IT_LIRQ,895.7566318072973
20855,DE_EDDM_DE_EDDB,464.54863849165946
20885,DE_EDDM_ES_LEZL,1879.1623110286112
20907,DE_EDDM_IT_LIML,375.61027444051575
21011,DE_EDDP_TN_DTNH,1711.2852347512687
21028,DE_EDDS_DE_EDDP,372.8583428304257
21055,DE_EDDS_UK_EGSS,731.7489044659766
21091,DE_EDDT_UK_EGBB,1019.1416394559427
21134,DE_EDFH_ES_LEVC,1312.6940315482116
21135,DE_EDFH_HU_LHBP,925.4558071215982
21143,DE_EDFH_IT_LIPH,603.9068190414099
21155,DE_EDFH_PL_EPGD,909.6932462227753
21158,DE_EDFH_PT_LPPR,1570.1694448438095
21173,DE_EDJA_LT_EYVI,1279.2135109583835
21191,DE_EDLV_DE_EDDM,542.3492679405676
21195,DE_EDLV_ES_GCLP,3184.8057847167743
21205,DE_EDLV_IT_LIPE,873.8652651199887
21209,DE_EDLV_MT_LMML,1870.8923246668128
21211,DE_EDLV_RO_LRTR,1287.0282178294367
21245,DE_EDNY_RS_LYBE,890.1141467808608
21248,DE_EDSB_DE_EDDH,555.8542351246567
21251,DE_EDSB_ES_GCTS,3123.8912938130097
21256,DE_EDSB_HU_LHBP,845.2721263368677
22007,DE_EDJA_EL_LGSA,1797.671798233786
22036,DE_EDLV_EL_LGKR,1706.6491623780078
22051,DE_EDLV_IT_LICA,1615.0873712340078
22052,DE_EDLV_IT_LICB,1755.3087679982764
22322,DE_EDDF_SA_OEDF,4371.468498669549
22361,DE_EDDF_US_KSJC,9177.443582456895
22374,DE_EDDG_TR_LTBA,2027.7863125247354
22762,DE_EDDT_AT_LOWS,530.5629857887413
22767,DE_EDDT_CZ_LKPR,281.8253479696397
22789,DE_EDDT_IT_LIML,843.5474239523614
22798,DE_EDDT_SE_ESGG,571.7166458310127
22851,DE_EDFH_FR_LFMT,751.7495918257222
