,month,fr_airport,to_airport,passenger_d
2345,2018-08-01,LEXJ,LEZL,1100.0
2346,2018-08-01,LEXJ,LHBP,1413.0
2347,2018-08-01,LEXJ,EIDW,1639.0
2348,2018-08-01,LEXJ,LIME,1438.0
2349,2018-08-01,LEXJ,LIRA,3258.0
2350,2018-08-01,LEXJ,GMMX,1544.0
2351,2018-08-01,LEXJ,EPWA,1514.0
2352,2018-08-01,LEXJ,EGPH,1629.0
2353,2018-08-01,LEXJ,EGSS,3849.0
2354,2018-08-01,LEZG,EBCI,1463.0
2355,2018-08-01,LEZG,GCTS,1606.0
2356,2018-08-01,LEZG,LEIB,2290.0
2357,2018-08-01,LEZG,LEMH,1605.0
2358,2018-08-01,LEZG,LEPA,6501.0
2359,2018-08-01,LEZG,LFOB,1466.0
2360,2018-08-01,LEZG,LIME,3212.0
2361,2018-08-01,LEZG,LRCL,2326.0
2362,2018-08-01,LEZG,LROP,2274.0
2363,2018-08-01,LEZG,EGSS,3807.0
2364,2018-08-01,LEZL,EBCI,5541.0
2365,2018-08-01,LEZL,EDDF,6027.0
2366,2018-08-01,LEZL,GCLP,10626.0
2367,2018-08-01,LEZL,GCRR,4675.0
2368,2018-08-01,LEZL,GCXO,11613.0
2369,2018-08-01,LEZL,LEBB,11428.0
2370,2018-08-01,LEZL,LEBL,33258.0
2371,2018-08-01,LEZL,LECO,3726.0
2372,2018-08-01,LEZL,LEIB,6308.0
2373,2018-08-01,LEZL,LEMD,10312.0
2374,2018-08-01,LEZL,LEPA,15743.0
2375,2018-08-01,LEZL,LEST,3207.0
2376,2018-08-01,LEZL,LEVC,5775.0
2377,2018-08-01,LEZL,LFPG,7841.0
2378,2018-08-01,LEZL,LFPO,8512.0
2379,2018-08-01,LEZL,LIME,5566.0
2380,2018-08-01,LEZL,LIRF,8564.0
2381,2018-08-01,LEZL,EHAM,4030.0
2382,2018-08-01,LEZL,EHEH,3723.0
2383,2018-08-01,LEZL,LPPT,6076.0
2384,2018-08-01,LEZL,EGKK,8966.0
2385,2018-08-01,LEZL,EGSS,5619.0
2386,2018-08-01,FMCZ,FMEE,12434.0
2387,2018-08-01,FMCZ,LFPG,3974.0
2388,2018-08-01,FMCZ,HKJK,287.0
2389,2018-08-01,FMCZ,FMCH,1912.0
2390,2018-08-01,FMCZ,FMCV,995.0
2391,2018-08-01,FMCZ,FMMI,3605.0
2392,2018-08-01,FMCZ,FMNM,705.0
2393,2018-08-01,FMCZ,FMNN,1082.0
2394,2018-08-01,FMEE,ZGGG,889.0
2395,2018-08-01,FMEE,FMCZ,8359.0
2396,2018-08-01,FMEE,LFBO,1644.0
2397,2018-08-01,FMEE,LFLL,1733.0
2398,2018-08-01,FMEE,LFML,4763.0
2399,2018-08-01,FMEE,LFPG,20105.0
2400,2018-08-01,FMEE,LFPO,47347.0
2401,2018-08-01,FMEE,FMMI,3627.0
2402,2018-08-01,FMEE,FMNN,1186.0
2403,2018-08-01,FMEE,FIMP,21072.0
2404,2018-08-01,FMEE,VTBS,1383.0
2405,2018-08-01,FMEE,FAOR,532.0
2406,2018-08-01,LFBD,EBBR,5310.0
2407,2018-08-01,LFBD,EBCI,3842.0
2408,2018-08-01,LFBD,LSGG,10712.0
2409,2018-08-01,LFBD,LSZH,9014.0
2410,2018-08-01,LFBD,EDDB,6282.0
2411,2018-08-01,LFBD,EDDF,6920.0
2412,2018-08-01,LFBD,LEBL,12012.0
2413,2018-08-01,LFBD,LEMD,3840.0
2414,2018-08-01,LFBD,LEMG,7422.0
2415,2018-08-01,LFBD,LEPA,8626.0
2416,2018-08-01,LFBD,LFKB,11124.0
2417,2018-08-01,LFBD,LFKJ,9408.0
2418,2018-08-01,LFBD,LFLL,17569.0
2419,2018-08-01,LFBD,LFML,14201.0
2420,2018-08-01,LFBD,LFMN,13649.0
2421,2018-08-01,LFBD,LFPG,27268.0
2422,2018-08-01,LFBD,LFPO,19246.0
2423,2018-08-01,LFBD,LFQQ,5727.0
2424,2018-08-01,LFBD,LFST,1832.0
2425,2018-08-01,LFBD,EIDW,6411.0
2426,2018-08-01,LFBD,LIMC,4351.0
2427,2018-08-01,LFBD,LIME,5696.0
2428,2018-08-01,LFBD,LIPZ,6760.0
2429,2018-08-01,LFBD,LIRA,6132.0
2430,2018-08-01,LFBD,ELLX,6116.0
2431,2018-08-01,LFBD,GMMN,4972.0
2432,2018-08-01,LFBD,GMMX,2189.0
2433,2018-08-01,LFBD,EHAM,16894.0
2434,2018-08-01,LFBD,LPFR,6782.0
2435,2018-08-01,LFBD,LPPR,4552.0
2436,2018-08-01,LFBD,LPPT,7840.0
2437,2018-08-01,LFBD,LTBA,5706.0
2438,2018-08-01,LFBD,EGGD,7462.0
2439,2018-08-01,LFBD,EGGW,6048.0
2440,2018-08-01,LFBD,EGKK,19832.0
2441,2018-08-01,LFBD,EGSS,4756.0
2442,2018-08-01,LFBE,EBCI,1370.0
2443,2018-08-01,LFBE,EHRD,3703.0
2444,2018-08-01,LFBE,EGBB,1526.0
2445,2018-08-01,LFBE,EGGP,1458.0
2446,2018-08-01,LFBE,EGHI,2323.0
2447,2018-08-01,LFBE,EGLC,2814.0
2448,2018-08-01,LFBE,EGNX,1629.0
2449,2018-08-01,LFBE,EGSS,5559.0
2450,2018-08-01,LFBH,EBCI,1207.0
2451,2018-08-01,LFBH,LSGG,4282.0
2452,2018-08-01,LFBH,LFBI,356.0
2453,2018-08-01,LFBH,LFPO,1755.0
2454,2018-08-01,LFBH,EIDW,1639.0
2455,2018-08-01,LFBH,LPPR,1349.0
2456,2018-08-01,LFBH,EGHI,2318.0
2457,2018-08-01,LFBH,EGKK,4687.0
2458,2018-08-01,LFBH,EGSS,3733.0
2459,2018-08-01,LFBL,LFLL,124.0
2460,2018-08-01,LFBL,EGCC,2360.0
2461,2018-08-01,LFBL,EGGD,1617.0
2462,2018-08-01,LFBL,EGHI,1968.0
2463,2018-08-01,LFBL,EGKK,4824.0
2464,2018-08-01,LFBL,EGNM,2321.0
2465,2018-08-01,LFBL,EGNX,2326.0
2466,2018-08-01,LFBL,EGSS,5614.0
2467,2018-08-01,LFBO,EBBR,8302.0
2468,2018-08-01,LFBO,EBCI,5195.0
2469,2018-08-01,LFBO,CYUL,9370.0
2470,2018-08-01,LFBO,LSGG,6445.0
2471,2018-08-01,LFBO,EDDB,6661.0
2472,2018-08-01,LFBO,EDDF,13278.0
2473,2018-08-01,LFBO,EDDM,9312.0
2474,2018-08-01,LFBO,EDHI,1062.0
2475,2018-08-01,LFBO,DAAG,8062.0
2476,2018-08-01,LFBO,DAOO,4038.0
2477,2018-08-01,LFBO,LGAV,9374.0
2478,2018-08-01,LFBO,LEMD,12561.0
2479,2018-08-01,LFBO,LEMG,8320.0
2480,2018-08-01,LFBO,LEPA,13042.0
2481,2018-08-01,LFBO,LEZL,2600.0
2482,2018-08-01,LFBO,LFKB,6370.0
2483,2018-08-01,LFBO,LFKJ,9288.0
2484,2018-08-01,LFBO,LFLL,11966.0
2485,2018-08-01,LFBO,LFML,4136.0
2486,2018-08-01,LFBO,LFMN,2573.0
2487,2018-08-01,LFBO,LFPG,37644.0
2488,2018-08-01,LFBO,LFPO,52923.0
2489,2018-08-01,LFBO,LFQQ,7734.0
2490,2018-08-01,LFBO,LFRK,4712.0
2491,2018-08-01,LFBO,LFRN,3406.0
2492,2018-08-01,LFBO,LFRS,7809.0
2493,2018-08-01,LFBO,LFST,5474.0
2494,2018-08-01,LFBO,EIDW,8060.0
2495,2018-08-01,LFBO,LIMC,5214.0
2496,2018-08-01,LFBO,LIPZ,5936.0
2497,2018-08-01,LFBO,LIRF,7114.0
2498,2018-08-01,LFBO,LIRN,4554.0
2499,2018-08-01,LFBO,GMFF,5194.0
2500,2018-08-01,LFBO,GMMN,4923.0
2501,2018-08-01,LFBO,EHAM,14984.0
2502,2018-08-01,LFBO,LPPR,4337.0
2503,2018-08-01,LFBO,LPPT,12078.0
2504,2018-08-01,LFBO,DTTA,4353.0
2505,2018-08-01,LFBO,LTBA,3911.0
2506,2018-08-01,LFBO,EGCC,5264.0
2507,2018-08-01,LFBO,EGGD,5660.0
2508,2018-08-01,LFBO,EGGW,5462.0
2509,2018-08-01,LFBO,EGKK,16335.0
2510,2018-08-01,LFBO,EGLL,12917.0
2511,2018-08-01,LFBO,EGSS,10565.0
2512,2018-08-01,LFBP,LFLL,2252.0
2513,2018-08-01,LFBP,LFPG,7073.0
2514,2018-08-01,LFBP,LFPO,9909.0
2515,2018-08-01,LFBP,GMMX,1104.0
2516,2018-08-01,LFBT,EBBR,2062.0
2517,2018-08-01,LFBT,LFPO,6220.0
2518,2018-08-01,LFBT,EIDW,842.0
2519,2018-08-01,LFBT,LICC,2940.0
2520,2018-08-01,LFBT,LIMC,1088.0
2521,2018-08-01,LFBT,LIME,2189.0
2522,2018-08-01,LFBT,LIRA,1351.0
2523,2018-08-01,LFBT,LIRF,1844.0
2524,2018-08-01,LFBT,LIRN,3128.0
2525,2018-08-01,LFBT,EPKK,1533.0
2526,2018-08-01,LFBT,EGSS,3842.0
2527,2018-08-01,LFBZ,EBCI,2294.0
2528,2018-08-01,LFBZ,LSGG,4296.0
2529,2018-08-01,LFBZ,LEMD,1860.0
2530,2018-08-01,LFBZ,LFLL,7424.0
2531,2018-08-01,LFBZ,LFML,5234.0
2532,2018-08-01,LFBZ,LFPG,14450.0
2533,2018-08-01,LFBZ,LFPO,19261.0
2534,2018-08-01,LFBZ,LFQQ,1924.0
2535,2018-08-01,LFBZ,LFST,2112.0
2536,2018-08-01,LFBZ,EIDW,2283.0
2537,2018-08-01,LFBZ,EGKK,5226.0
2538,2018-08-01,LFBZ,EGSS,6896.0
2539,2018-08-01,LFJL,DAAG,2736.0
2540,2018-08-01,LFJL,LGIR,1474.0
2541,2018-08-01,LFJL,LFLL,1222.0
2542,2018-08-01,LFJL,LFML,974.0
2543,2018-08-01,LFJL,LFMN,656.0
2544,2018-08-01,LFJL,LFQQ,1796.0
2545,2018-08-01,LFJL,LFST,2691.0
2546,2018-08-01,LFJL,LICJ,1794.0
2547,2018-08-01,LFJL,GMMN,1964.0
2548,2018-08-01,LFKB,EBBR,3262.0
2549,2018-08-01,LFKB,EBCI,3151.0
2550,2018-08-01,LFKB,LSGG,4630.0
2551,2018-08-01,LFKB,EDDK,2470.0
2552,2018-08-01,LFKB,EDDT,1936.0
2553,2018-08-01,LFKB,LEBL,6450.0
2554,2018-08-01,LFKB,LFBD,5952.0
2555,2018-08-01,LFKB,LFBO,3462.0
2556,2018-08-01,LFKB,LFLL,8203.0
2557,2018-08-01,LFKB,LFML,11340.0
2558,2018-08-01,LFKB,LFMN,4513.0
2559,2018-08-01,LFKB,LFMT,3674.0
2560,2018-08-01,LFKB,LFPG,9453.0
2561,2018-08-01,LFKB,LFPO,31986.0
2562,2018-08-01,LFKB,LFQQ,3646.0
2563,2018-08-01,LFKB,LFRB,2330.0
2564,2018-08-01,LFKB,LFRK,3472.0
2565,2018-08-01,LFKB,LFRS,9750.0
2566,2018-08-01,LFKB,LFST,2584.0
2567,2018-08-01,LFKB,EGKK,2378.0
2568,2018-08-01,LFKB,EGSS,2981.0
2569,2018-08-01,LFKC,LFML,4438.0
2570,2018-08-01,LFKC,LFMN,2037.0
2571,2018-08-01,LFKC,LFPO,16758.0
2572,2018-08-01,LFKF,EBCI,2823.0
2573,2018-08-01,LFKF,LSGG,2904.0
2574,2018-08-01,LFKF,LFBD,5382.0
2575,2018-08-01,LFKF,LFBO,5122.0
2576,2018-08-01,LFKF,LFLL,5343.0
2577,2018-08-01,LFKF,LFML,8301.0
2578,2018-08-01,LFKF,LFMN,5432.0
2579,2018-08-01,LFKF,LFOB,2760.0
2580,2018-08-01,LFKF,LFPG,8055.0
2581,2018-08-01,LFKF,LFPO,19081.0
2582,2018-08-01,LFKF,LFQQ,2703.0
2583,2018-08-01,LFKF,LFRK,2856.0
2584,2018-08-01,LFKF,LFRS,6828.0
2585,2018-08-01,LFKF,LFST,4360.0
2586,2018-08-01,LFKJ,EBCI,2983.0
2587,2018-08-01,LFKJ,LSGG,4682.0
2588,2018-08-01,LFKJ,LFBD,10456.0
2589,2018-08-01,LFKJ,LFBO,5089.0
2590,2018-08-01,LFKJ,LFLL,11097.0
2591,2018-08-01,LFKJ,LFML,13200.0
2592,2018-08-01,LFKJ,LFMN,5911.0
2593,2018-08-01,LFKJ,LFPG,11516.0
2594,2018-08-01,LFKJ,LFPO,36332.0
2595,2018-08-01,LFKJ,LFQQ,3757.0
2596,2018-08-01,LFKJ,LFRK,3005.0
2597,2018-08-01,LFKJ,LFRS,11383.0
2598,2018-08-01,LFKJ,LFST,2279.0
2599,2018-08-01,LFKJ,EGSS,2461.0
2600,2018-08-01,LFLB,EGBB,3.0
2601,2018-08-01,LFLC,LFML,2982.0
2602,2018-08-01,LFLC,LFPG,6847.0
2603,2018-08-01,LFLC,LFPO,2257.0
2604,2018-08-01,LFLC,EHAM,1646.0
2605,2018-08-01,LFLC,LPPR,1588.0
2606,2018-08-01,LFLC,EGSS,1553.0
2607,2018-08-01,LFLL,OMDB,8297.0
2608,2018-08-01,LFLL,LOWW,5726.0
2609,2018-08-01,LFLL,EBBR,8384.0
2610,2018-08-01,LFLL,CYUL,11496.0
2611,2018-08-01,LFLL,LKPR,5300.0
2612,2018-08-01,LFLL,EDDB,5592.0
2613,2018-08-01,LFLL,EDDF,15023.0
2614,2018-08-01,LFLL,EDDL,3854.0
2615,2018-08-01,LFLL,EDDM,8158.0
2616,2018-08-01,LFLL,EKCH,4234.0
2617,2018-08-01,LFLL,DAAG,9833.0
2618,2018-08-01,LFLL,DAAS,5055.0
2619,2018-08-01,LFLL,DABB,4440.0
2620,2018-08-01,LFLL,DABC,5246.0
2621,2018-08-01,LFLL,DAOO,5336.0
2622,2018-08-01,LFLL,LGAV,11372.0
2623,2018-08-01,LFLL,LGIR,7442.0
2624,2018-08-01,LFLL,GCFV,5434.0
2625,2018-08-01,LFLL,LEBL,11816.0
2626,2018-08-01,LFLL,LEMD,7262.0
2627,2018-08-01,LFLL,LEMG,8118.0
2628,2018-08-01,LFLL,LEPA,13674.0
2629,2018-08-01,LFLL,LFBD,17559.0
2630,2018-08-01,LFLL,LFBI,1096.0
2631,2018-08-01,LFLL,LFBO,11323.0
2632,2018-08-01,LFLL,LFBP,2118.0
2633,2018-08-01,LFLL,LFBZ,7242.0
2634,2018-08-01,LFLL,LFJL,2804.0
2635,2018-08-01,LFLL,LFKB,6963.0
2636,2018-08-01,LFLL,LFKJ,9040.0
2637,2018-08-01,LFLL,LFML,3426.0
2638,2018-08-01,LFLL,LFMN,5731.0
2639,2018-08-01,LFLL,LFPG,21542.0
2640,2018-08-01,LFLL,LFPO,6688.0
2641,2018-08-01,LFLL,LFQQ,1972.0
2642,2018-08-01,LFLL,LFRB,5837.0
2643,2018-08-01,LFLL,LFRK,3447.0
2644,2018-08-01,LFLL,LFRN,6339.0
2645,2018-08-01,LFLL,LFRS,17079.0
2646,2018-08-01,LFLL,LFST,2305.0
2647,2018-08-01,LFLL,LHBP,2900.0
2648,2018-08-01,LFLL,EIDW,6377.0
2649,2018-08-01,LFLL,LLBG,3817.0
2650,2018-08-01,LFLL,LICC,6816.0
2651,2018-08-01,LFLL,LICJ,12854.0
2652,2018-08-01,LFLL,LIEO,11720.0
2653,2018-08-01,LFLL,LIMC,2218.0
2654,2018-08-01,LFLL,LIPZ,3578.0
2655,2018-08-01,LFLL,LIRF,9630.0
2656,2018-08-01,LFLL,LIRN,3588.0
2657,2018-08-01,LFLL,GMAD,5492.0
2658,2018-08-01,LFLL,GMMN,8313.0
2659,2018-08-01,LFLL,GMMX,5603.0
2660,2018-08-01,LFLL,EHAM,15362.0
2661,2018-08-01,LFLL,EPKK,3770.0
2662,2018-08-01,LFLL,EPWA,4406.0
2663,2018-08-01,LFLL,LPFR,8460.0
2664,2018-08-01,LFLL,LPPR,12820.0
2665,2018-08-01,LFLL,LPPT,14798.0
2666,2018-08-01,LFLL,UUEE,6200.0
2667,2018-08-01,LFLL,DTMB,6128.0
2668,2018-08-01,LFLL,DTTA,11685.0
2669,2018-08-01,LFLL,DTTJ,6997.0
2670,2018-08-01,LFLL,LTBA,7929.0
2671,2018-08-01,LFLL,LTFJ,6448.0
2672,2018-08-01,LFLL,EGBB,4194.0
2673,2018-08-01,LFLL,EGCC,3566.0
2674,2018-08-01,LFLL,EGGW,4168.0
2675,2018-08-01,LFLL,EGKK,8666.0
2676,2018-08-01,LFLL,EGLL,12874.0
2677,2018-08-01,LFLS,EGSS,2349.0
2678,2018-08-01,LFMK,EBCI,3885.0
2679,2018-08-01,LFMK,EICK,3074.0
2680,2018-08-01,LFMK,EIDW,2319.0
2681,2018-08-01,LFMK,LPPR,1514.0
2682,2018-08-01,LFMK,EGCC,2359.0
2683,2018-08-01,LFMK,EGNX,1610.0
2684,2018-08-01,LFMK,EGPF,1576.0
2685,2018-08-01,LFMK,EGPH,1373.0
2686,2018-08-01,LFMK,EGSS,5516.0
2687,2018-08-01,LFML,EBBR,7133.0
2688,2018-08-01,LFML,EBCI,7531.0
2689,2018-08-01,LFML,CYUL,10423.0
2690,2018-08-01,LFML,EDDB,4616.0
2691,2018-08-01,LFML,EDDF,13202.0
2692,2018-08-01,LFML,EDDM,8633.0
2693,2018-08-01,LFML,DAAG,15553.0
2694,2018-08-01,LFML,DABB,6996.0
2695,2018-08-01,LFML,DABC,4620.0
2696,2018-08-01,LFML,DAOO,5604.0
2697,2018-08-01,LFML,LGAV,13828.0
2698,2018-08-01,LFML,LEBL,4098.0
2699,2018-08-01,LFML,LEMD,7526.0
2700,2018-08-01,LFML,LEMG,7088.0
2701,2018-08-01,LFML,LEPA,11550.0
2702,2018-08-01,LFML,LEZL,4956.0
2703,2018-08-01,LFML,FMEE,4529.0
2704,2018-08-01,LFML,LFBD,13847.0
2705,2018-08-01,LFML,LFBO,3268.0
2706,2018-08-01,LFML,LFKB,9654.0
2707,2018-08-01,LFML,LFKC,7724.0
2708,2018-08-01,LFML,LFKF,6818.0
2709,2018-08-01,LFML,LFKJ,11365.0
2710,2018-08-01,LFML,LFLL,2358.0
2711,2018-08-01,LFML,LFPG,31205.0
2712,2018-08-01,LFML,LFPO,29831.0
2713,2018-08-01,LFML,LFQQ,8730.0
2714,2018-08-01,LFML,LFRB,6565.0
2715,2018-08-01,LFML,LFRN,4237.0
2716,2018-08-01,LFML,LFRS,17742.0
2717,2018-08-01,LFML,LFST,3183.0
2718,2018-08-01,LFML,LLBG,7990.0
2719,2018-08-01,LFML,LICJ,7566.0
2720,2018-08-01,LFML,LIPZ,7348.0
2721,2018-08-01,LFML,LIRA,8.0
2722,2018-08-01,LFML,LIRF,11492.0
2723,2018-08-01,LFML,GMFF,3949.0
2724,2018-08-01,LFML,GMME,6110.0
2725,2018-08-01,LFML,GMMN,5898.0
2726,2018-08-01,LFML,GMMX,5879.0
2727,2018-08-01,LFML,LMML,5586.0
2728,2018-08-01,LFML,EHAM,17581.0
2729,2018-08-01,LFML,EHEH,4554.0
2730,2018-08-01,LFML,LPPR,5526.0
2731,2018-08-01,LFML,LPPT,10382.0
2732,2018-08-01,LFML,DTTA,11798.0
2733,2018-08-01,LFML,LTBA,8980.0
2734,2018-08-01,LFML,LTFJ,3784.0
2735,2018-08-01,LFML,EGGW,5306.0
2736,2018-08-01,LFML,EGKK,9736.0
2737,2018-08-01,LFML,EGLL,13736.0
2738,2018-08-01,LFML,EGSS,8777.0
2739,2018-08-01,LFMN,OMDB,13322.0
2740,2018-08-01,LFMN,LOWW,15217.0
2741,2018-08-01,LFMN,EBBR,21096.0
2742,2018-08-01,LFMN,CYUL,14206.0
2743,2018-08-01,LFMN,LSGG,21857.0
2744,2018-08-01,LFMN,LSZH,17611.0
2745,2018-08-01,LFMN,EDDB,6170.0
2746,2018-08-01,LFMN,EDDF,16033.0
2747,2018-08-01,LFMN,EDDH,12006.0
2748,2018-08-01,LFMN,EDDK,6886.0
2749,2018-08-01,LFMN,EDDL,9246.0
2750,2018-08-01,LFMN,EDDM,14246.0
2751,2018-08-01,LFMN,EKCH,19049.0
2752,2018-08-01,LFMN,DAAG,4786.0
2753,2018-08-01,LFMN,LGAV,10260.0
2754,2018-08-01,LFMN,LEBL,18458.0
2755,2018-08-01,LFMN,LEMD,8575.0
2756,2018-08-01,LFMN,EFHK,5667.0
2757,2018-08-01,LFMN,LFBD,14020.0
2758,2018-08-01,LFMN,LFBO,2484.0
2759,2018-08-01,LFMN,LFKB,4073.0
2760,2018-08-01,LFMN,LFKF,9310.0
2761,2018-08-01,LFMN,LFKJ,5364.0
2762,2018-08-01,LFMN,LFLL,5883.0
2763,2018-08-01,LFMN,LFPG,48071.0
2764,2018-08-01,LFMN,LFPO,80669.0
2765,2018-08-01,LFMN,LFQQ,15234.0
2766,2018-08-01,LFMN,LFRN,7572.0
2767,2018-08-01,LFMN,LFRS,12713.0
2768,2018-08-01,LFMN,LFST,6165.0
2769,2018-08-01,LFMN,LHBP,5606.0
2770,2018-08-01,LFMN,EIDW,13139.0
2771,2018-08-01,LFMN,LLBG,10110.0
2772,2018-08-01,LFMN,LIPZ,9222.0
2773,2018-08-01,LFMN,LIRF,16834.0
2774,2018-08-01,LFMN,LIRN,4573.0
2775,2018-08-01,LFMN,ELLX,4877.0
2776,2018-08-01,LFMN,GMMN,4886.0
2777,2018-08-01,LFMN,GMMX,6198.0
2778,2018-08-01,LFMN,EHAM,25264.0
2779,2018-08-01,LFMN,EHEH,6671.0
2780,2018-08-01,LFMN,ENGM,13385.0
2781,2018-08-01,LFMN,EPWA,6266.0
2782,2018-08-01,LFMN,LPFR,4480.0
2783,2018-08-01,LFMN,LPPT,9465.0
2784,2018-08-01,LFMN,OTHH,7416.0
2785,2018-08-01,LFMN,LROP,6329.0
2786,2018-08-01,LFMN,ULLI,6856.0
2787,2018-08-01,LFMN,UUEE,11255.0
2788,2018-08-01,LFMN,UUWW,10690.0
2789,2018-08-01,LFMN,ESSA,13665.0
2790,2018-08-01,LFMN,DTMB,8478.0
2791,2018-08-01,LFMN,DTTA,9280.0
2792,2018-08-01,LFMN,LTBA,9285.0
2793,2018-08-01,LFMN,EGCC,9448.0
2794,2018-08-01,LFMN,EGGD,7132.0
2795,2018-08-01,LFMN,EGGP,6629.0
2796,2018-08-01,LFMN,EGGW,11667.0
2797,2018-08-01,LFMN,EGKK,37082.0
2798,2018-08-01,LFMN,EGLC,7824.0
2799,2018-08-01,LFMN,EGLL,30616.0
2800,2018-08-01,LFMN,EGPH,7204.0
2801,2018-08-01,LFMN,EGSS,14981.0
2802,2018-08-01,LFMN,KJFK,7036.0
2803,2018-08-01,LFMP,EBCI,2300.0
2804,2018-08-01,LFMP,LFPO,11303.0
2805,2018-08-01,LFMP,LFRS,1159.0
2806,2018-08-01,LFMP,EIDW,3388.0
2807,2018-08-01,LFMP,GMMX,1286.0
2808,2018-08-01,LFMP,EGBB,1443.0
2809,2018-08-01,LFMP,EGSS,3951.0
2810,2018-08-01,LFMT,EBCI,3874.0
2811,2018-08-01,LFMT,EKCH,1996.0
2812,2018-08-01,LFMT,DAAG,2049.0
2813,2018-08-01,LFMT,LFPG,16792.0
2814,2018-08-01,LFMT,LFPO,19905.0
2815,2018-08-01,LFMT,LFQQ,1071.0
2816,2018-08-01,LFMT,LFRB,1151.0
2817,2018-08-01,LFMT,LFRS,8162.0
2818,2018-08-01,LFMT,LFST,1082.0
2819,2018-08-01,LFMT,GMFF,2703.0
2820,2018-08-01,LFMT,GMMN,3452.0
2821,2018-08-01,LFMT,GMMW,1715.0
2822,2018-08-01,LFMT,GMMX,1263.0
2823,2018-08-01,LFMT,EHAM,3144.0
2824,2018-08-01,LFMT,EGKK,9236.0
2825,2018-08-01,LFMU,EDLV,1340.0
2826,2018-08-01,LFMU,LFOB,3152.0
2827,2018-08-01,LFMU,ESKN,1342.0
2828,2018-08-01,LFMU,EGCC,1460.0
2829,2018-08-01,LFMU,EGGD,2488.0
2830,2018-08-01,LFMU,EGGW,2318.0
2831,2018-08-01,LFMU,EGPH,1606.0
2832,2018-08-01,LFMU,EGSS,2521.0
2833,2018-08-01,LFOB,LBSF,3570.0
2834,2018-08-01,LFOB,LGTS,5472.0
2835,2018-08-01,LFOB,LEAL,2183.0
2836,2018-08-01,LFOB,LEBL,9537.0
2837,2018-08-01,LFOB,LEGE,4217.0
2838,2018-08-01,LFOB,LEMD,3813.0
2839,2018-08-01,LFOB,LEZL,2243.0
2840,2018-08-01,LFOB,LFMU,2998.0
2841,2018-08-01,LFOB,LHBP,2463.0
2842,2018-08-01,LFOB,EIDW,9195.0
2843,2018-08-01,LFOB,LIBD,5361.0
2844,2018-08-01,LFOB,LICJ,2175.0
2845,2018-08-01,LFOB,LIEE,2379.0
2846,2018-08-01,LFOB,LIME,5265.0
2847,2018-08-01,LFOB,LIPE,3856.0
2848,2018-08-01,LFOB,LIPH,5161.0
2849,2018-08-01,LFOB,LIRA,9303.0
2850,2018-08-01,LFOB,LIRP,3813.0
2851,2018-08-01,LFOB,EYVI,4774.0
2852,2018-08-01,LFOB,GMFF,2114.0
2853,2018-08-01,LFOB,GMME,2213.0
2854,2018-08-01,LFOB,GMMX,4289.0
2855,2018-08-01,LFOB,LUKK,2084.0
2856,2018-08-01,LFOB,EPGD,3540.0
2857,2018-08-01,LFOB,EPKK,2198.0
2858,2018-08-01,LFOB,EPMO,3886.0
2859,2018-08-01,LFOB,EPWR,2197.0
2860,2018-08-01,LFOB,LPFR,2603.0
2861,2018-08-01,LFOB,LPPR,10871.0
2862,2018-08-01,LFOB,LPPT,5073.0
2863,2018-08-01,LFOB,LRCL,4291.0
2864,2018-08-01,LFOB,LRIA,4089.0
2865,2018-08-01,LFOB,LROP,8572.0
2866,2018-08-01,LFOB,LYBE,2883.0
2867,2018-08-01,LFOB,ESKN,2177.0
2868,2018-08-01,LFOK,GMMX,1352.0
2869,2018-08-01,LFOK,LPPR,2804.0
2870,2018-08-01,LFOT,LFML,1414.0
2871,2018-08-01,LFOT,EIDW,1602.0
2872,2018-08-01,LFOT,GMMX,1356.0
2873,2018-08-01,LFOT,LPPR,2288.0
2874,2018-08-01,LFOT,EGSS,2956.0
2875,2018-08-01,LFPG,OMAA,20800.0
2876,2018-08-01,LFPG,OMDB,55776.0
2877,2018-08-01,LFPG,UDYZ,6452.0
2878,2018-08-01,LFPG,TNCM,4302.0
2879,2018-08-01,LFPG,FNLU,7062.0
2880,2018-08-01,LFPG,SAEZ,9025.0
2881,2018-08-01,LFPG,LOWW,38516.0
2882,2018-08-01,LFPG,EBBR,10737.0
2883,2018-08-01,LFPG,DFFD,3450.0
2884,2018-08-01,LFPG,LBSF,6227.0
2885,2018-08-01,LFPG,OBBI,5894.0
2886,2018-08-01,LFPG,DBBB,3676.0
2887,2018-08-01,LFPG,SBFZ,4356.0
2888,2018-08-01,LFPG,SBGL,10841.0
2889,2018-08-01,LFPG,SBGR,26810.0
2890,2018-08-01,LFPG,UMMS,6688.0
2891,2018-08-01,LFPG,CYHZ,10098.0
2892,2018-08-01,LFPG,CYQB,5566.0
2893,2018-08-01,LFPG,CYUL,76795.0
2894,2018-08-01,LFPG,CYVR,14657.0
2895,2018-08-01,LFPG,CYYZ,37541.0
2896,2018-08-01,LFPG,FCBB,6416.0
2897,2018-08-01,LFPG,FCPP,6822.0
2898,2018-08-01,LFPG,LSGG,25639.0
2899,2018-08-01,LFPG,LSZH,32033.0
2900,2018-08-01,LFPG,DIAP,12602.0
2901,2018-08-01,LFPG,SCEL,10461.0
2902,2018-08-01,LFPG,FKKD,4144.0
2903,2018-08-01,LFPG,FKYS,4847.0
2904,2018-08-01,LFPG,ZBAA,35879.0
